0,Se você atravessar uma rodovia a pé e for atropelado é considerado suicídio. Pq recusar a se entregar para a p…
1,Queria ter coragem p cometer um suicídio
2,estudar pra prova de química é suicídio
3,"tem palestra sobre suicídio e   A palestrante que irá falar sobre o assunto é a médica psicanalista Dra. Soraya Hissa, que é membra da Associação Latino-americana e do Caribe de Prevenção ao Suicídio."
4,Amazônia em Chamas Dolar lá no alto Educação um lixo Segurança péssima Taxa de suicídio dobrando  Mas enquanto tudo isso acon…
5,"O povo tem parar com isso bullying, piadas de mal gosto machucam as pessoas e é aí q vem depressão, e dps da depressão vem o suicídio...respeitem o próximo!!!😪💔"
6,quero cometer suicidio a dois com uma bela dama.
7,"Aproveitando o apoio de boa parte da população, aí está o resultado. Parabéns aos apoiadores da morte 💀. 👏🏽👏🏽👏🏽 Vamos ver como isso funciona na favela"
8,"Esse trabalho do curso sobre depressão, suicídio, feminicídio, tá sendo o mais difícil!! Já chorei horrores"
9,"Eu fui MAIS UMA VÍTIMA a tentar o suicídio, mas não consegui. A depressão EXISTE SIM! De valor a quem está ao seu lado HOJE!!!!…"
10,Suicídio é a solução
11,Flávio Bolsonaro quer chamar assassinatos de ‘suicídio por policial’
12,"É tão triste receber relatos de quem tem depressão e já tentou o suicidio, como é difícil ter e ainda tentar ajudar pessoas que passa por isso 😭😭"
13,suicídio
14,Eu perdi 4 amigos pra depressão esse ano Tento ajudar outros 10 a sair disso todos os dias..  Repito isso como se fosse…
15,"Rapaz com doença rara comete suicídio após virar piada na internet 💔.  Segundo informações extra-oficiais, um jovem de…"
16,Polícia investiga se sequestrador no Rio queria 'suicídio pela polícia' - Notícias - R7 Rio de Janeiro   via
17,qual vai ser a diferença entre cometer suicídio por mim mesma e esperar a terra explodir por causa do aquecimento global?
18,Confirmando.
19,Eles não tem vontade de cometer suicídio não?
20,amanhã sai a 3ª temp de 13RW e o aí o povo volta a fingir que importa com suicídio
21,tw transfobia tw racismo tw suicidio  Um homem negro cisgenero se suicidou após sofrer ataques por namorar uma mulher tra…
22,Investigação no Rio apura se sequestrador de ônibus queria 'suicídio pela polícia'
23,faça sua boa ação do dia e deixe aqui discursos de encorajamento ao meu suicídio 👍
24,em setembro tá com discurso de prevenção ao suicidio mas passa o resto do ano usando toda oportunidade pra colocar o col…
25,Spoiler de suicídio
26,ouvir meu namorado dizendo que eu o deixo bem e que ele até não pensa mais em suicídio me deixa muito jwisysbemeod pqp eu amo tanto esse garoto :((( eu só quero ele bem meudeus
27,obg kaui por contribuir no meu suicidio
28,"Entendo, mas se todas as psicopatologias pudessem ser curadas através da bíblia, repito... Não haveriam mais psicólogos, psiquiatras, psicanalistas, internações, tratamentos rígidos e principalmente o suicídio que é um dos principais fatores de riscos da depressão."
29,"o meu humor é 100% piada de depressão, suicídio e ansiedade. como eu to melhor de ansiedade e das tendencias suicidas eu to muito menos engraçada"
30,"Hj na parada de ônibus duas moças conversando sobre o amigo de uma delas que tentou cometer suicídio pela terceira vez e eles estavam meio que rindo da situação do rapaz e disseram ""kkkk esse é doido mesmo"". Como assim, será se vão esperar ele falecer pra oferecem ajuda!?"
31,"Estou assistindo  e é impressionante como a série trata de coisas q futuramente os próprios atores viveriam... Drogas, suicídio :("
32,"8 anos lutando e é meu sonho postar isso mas creio que não vou ter mais forças de vencer, o suicidio é o meu fim."
33,"Pois é, nego. A taxa de suicídio no IFBA é altíssima. Dizem que chega a ser maior que a da UFBA"
34,"Tempo bom pra fazer aquilo que começa com ""s"" ,isso msm, suicídio kkk"
35,"cara, vcs são PODRES! não curtiram o trabalho do cara? blz, mas pra q ficar criticando e falando merda mano? ces nem conhe…"
36,Cigarro. Suicídio sem pressa.
37,"Migos de fsa e região, se vcs puderem ajudar indicando meu projeto  ""Pelo Pátio"", dando RT nessa foto e indicando nosso traba…"
38,ia ter que fazer a polícia te matar tbm pq suicídio não é divulgado
39,"Prevenção de suicídio: 📞188 📞0800 273 8255 📞0800 290 0024  Se pelo menos 5 pessoas compartilharem já ajuda,é muito impo…"
40,eh pra mim ja deu vou concretizar o meu suicidio
41,"A indústria pornô tem que acabar a Thread:  1°  é obscura, violenta e abusiva 2° Desrespeitoso com mulheres dentro e fora dos s…"
42,"Só não façam o suicídio de matar o time no domingo. Pelo amor de Deus, pelo menos 1 vez façam a coisa certa!!"
43,"Por não aceitar a separação com a mulher, pai tira a vida do filho de dois anos e recorre ao suicídio"
44,"é uma tentativa de matar tudo o que é misterioso, da arte à floresta.   no meio disso, um 'suicídio salvífico', que inc…"
45,aguentar 4 aulas da monster high hoje sem pensar em suicídio vai ser quase impossível
46,Confiar nas pessoas cada dia que passa se torna suicídio
47,"""ai mas na minha época n existia internet, por isso as pessoas estão assim flnd q estão c depressão, é só sair do celular, levantar dessa cama, por isso n arruma um emprego, quer ficar se drogando c remédio"" como se na época dele n existisse suicídio e todos fossem felizes"
48,"Minhas músicas favoritas de Dear Evan Hansen, tem uma pegada mais ""dark"" ja que fala sobre suicídio, ansiedade, problemas familiares e etc  Mas tanto a história tanto as músicas são lindas e otimas💜"
49,"Ficar mt doente ou vai chegar uma hora que ele vai pensar em suicídio. Desculpa por tudo isso kkkkk. Apesar de ser uma estória, eu gosto de analisar o contexto todo dos personagens, olha os a faculdade faz comigo  👺👺👺👺. N leve em consideração oq eu disse, eu só quis expor(+)"
50,Suicídio coletivo em prol do planeta?!!
51,"""SUICÍDIO POR POLICIAL"": F. Bolsonaro quer mudar casos como o ocorrido na ponte Rio-Niterói para ""…"
52,"Fora uma tentativa de suicídio mal sucedida... Quando eu tinha 14 anos, tive um princípio de derrame. O mais foda foi que ninguém acreditou em mim, mesmo vendo que eu tava andando torta e não conseguia falar direito."
53,"Proposta de F. Bolsonaro muda casos como o ocorrido na ponte Rio-Niterói para ""Suicídio por Policial"""
54,a vida ta me testando pra ver se eu cometo suicídio ou homicídio primeiro
55,"Nos EUA já existe o Suicídio Policial , se o cara quer morrer lá aponte pelo menos um estilingue na direção do Agente ,vira cadáver na hora ."
56,"""SUICÍDIO POR POLICIAL"": F. Bolsonaro quer mudar casos como o ocorrido na ponte Rio-Niterói para ""Suicídio por Policial"""
57,"A UFRN está oferecendo um curso online gratuito sobre prevenção do suicídio com 4 módulos de vídeo aulas, docs e etc. Espalhem…"
58,Não sou a favor da pena de morte nem do suicidio mas se for você ou seus filhos eu sou
59,"é uma tentativa de matar tudo o que é misterioso, da arte à floresta.   no meio disso, um 'suicídio salvífico', que inclui todo mundo, e que vai ser revertido por uma ordem empresarial-capitalista (jesus CEO) q amortecerá e elegerá os verdadeiros herdeiros, os estoicos."
60,"Em outros governos, isso seria chamado de ameaça à imprensa."
61,"entao, meu namorado nao precisa que eu enalteça ele mas eu, uma pessoa com histórico de depressão e suicídio  talvez eu precise eu me olho no espelho e me acho horrorosa, lixo, cabelo ridículo, cheia de espinha, pele oleosa, com estrias, sem peito sem bunda, cheia de celulite"
62,nunca mais eu vou dar a loca de andar do centro ate a vila é suicídio
63,Instigação ao suicídio é crime!
64,bolsonaro anuncia suicídio
65,"Você vai superar tudo isso, você vai ser um cara de sucesso. Eu te desejo o mundo e espero que o suicídio nunca m… — Que assim seja! Muito obrigado pelo apoio e pela força 💜"
66,crise de suicidio q delicia qnd bate ne
67,Tá sendo suicídio sair na rua
68,sla acho que a parte depois do suicidio de vargas
69,"Flávio Bolsonaro propõe 'suicídio por policial' para casos como sequestro na Ponte Rio-Niterói    Só pode ser piada do Kibe Louco .  Agora inventaram o ""Suicídio Doloso"", CSI Nova Iguaçu fazendo escola.   Fecha a conta."
70,Mulheres parem de pensar em cometer suicídio( vcs são as mais sensíveis). Essa vida é Nice e só vive-se uma vez! Probl…
71,"Prevenção de suicídio: 📞 188 📞 0800 273 8255 📞 0800 290 0024  Se pelo menos 5 pessoas compartilharem já ajuda, é muito imp…"
72,e eu que falei pra minha professora que a única coisa que funcionava em grupo era suicídio   mas não menti
73,"Isto é para vocês, já que falham na vida pelo menos assim não falham a cometer suicídio."
74,"Se uma profecia diz ""quem matar este homem ganhará a vida eterna"" e o homem cometer suicídio, o que acontece?"
75,"ei você ai que está precisando de um empurrãozinho pra o suicídio, assista ao Estudioi da  ... é a teoria do caos, da desgraça.... é o fim da floresta, dos índios, fim do vinho, por esses experts o mundo não dura mais nada e sobre nós cairá só desgraça... Meu Deus!!!!"
76,"No meu entendimento um dos sintomas da depressão é chorar sem um real motivo, é quando você sente como se tivesse um vazio imenso e escuro no teu interior. Então quando surge algum conflito ou problema pode ser sim o gatilho para o suicídio."
77,Por que pastores estão cometendo suicídio?
78,'suicidio pela polícia'
79,"Lembra da mina que se suicidou porque fizeram chacota dela ir ao próprio casamento sozinha? Então, o que falamos gera efeitos no outro, mês que vem tá todo mundo compartilhando post de prevenção ao suicídio, mas, na hora de ter responsabilidade sobre ações e palavras, caga."
80,bora suicídio coletivo
81,"realmente vc é um robô... o dos mais retardados que já vi, recomendo suicídio"
82,"com as melhores pessoas que estão ao meu lado, e isso é tão gratificante pra mim, é tão bom. Antes de vim pra cá, eu tava vivendo uma fase da minha vida tao ruim, daquelas que até tentar suicidio, eu tentei. Mas graças a Deus não aconteceu, e hoje estou aqui! Tentando ser +"
