0,"Identificado homem que matou ex-companheira e cometeu suicídio em seguida nesta sexta-feira (30), em Limeira"
1,eu só queria come.........   cometer um suicídio
2,"quem quiser me beijar, beija logo antes que eu cometa suicídio"
3,"Flamengo na semis da libertadores, 1º no brasileirão, amado pela torcida e como um cara prefere ir pro al hilal?? pqp é um suicídio de carreira!!! Aqui no Flamengo só fica quem quer!"
4,"Com base em algo que NÃO EXISTE, o famoso Quem quer se matar, não avisa! Fulana tentou pra chamar a atenção! Se fez um…"
5,"Segundo a OPAS Brasil, cerca de 800 mil pessoas morrem por suicídio a cada ano - sendo essa a segunda principal causa…"
6,"Serio, se minha vida continuar desse jeito, our eu vou acabar cometendo suicídio ou vou acabar fazendo alguma merda muito grande."
7,por mim a gente fazia um suicídio coletivo e deixava a terra só para os animais
8,"o futuro americano é democrata, meus caros, o suicidio da cultura/política americana é inevitável gramsci venceu"
9,setembro chegando vai todo mundo postar e comentar sobre setembro amarelo depressão suicídio compartilhar imagens e textos de…
10,"Com base em algo que NÃO EXISTE, o famoso Quem quer se matar, não avisa! Fulana tentou pra chamar a atenção! Se fez uma, não faz outra! É frescura! Eu que vos falo tentei suicídio 4 vezes, na última cheguei mais perto do que nunca e sabe o que a minha mente em crise me fala?"
11,"Segundo a OPAS Brasil, cerca de 800 mil pessoas morrem por suicídio a cada ano - sendo essa a segunda principal causa de morte entre pessoas com idade entre 15 e 29 anos.   VOCÊS LERAM BEM ESSA PORRA? OITOCENTAS MIL PESSOAS POR ANO CARALHO!"
12,"Queria cometer um suicídio que matasse a dor, e deixasse a vida."
13,terminei o curso online sobre prevenção do suicídio
14,"Utilidade pública! A UFRN está oferecendo um curso online gratuito sobre prevenção do suicídio com 4 módulos de vídeo aulas, docs e etc. Espalhem a informação, todo mundo pode fazer!"
15,se suicídio não me levasse pro inferno ein..............
16,"Oi gente, queria pedir a ajuda de vocês para compartilhar a essa ideia de projeto para a cidade de Balneário Camboriú,…"
17,Colocam toda a culpa do assassinato(que alegam ter sido suicídio) na Isa. Além de inventarem mil mentiras de que ela era rejeitada pela família e viciada em drogas (como todos sabem ele era viciado em cocaina). É um absurdo uma página com aquele teor estar circulando livre assim
18,Mais um fim de mês que eu cogito suicídio nada de novo por aqui
19,"[🎗] -    Em celebração ao mês de conscientização contra o suicídio, Nós, junto com a B.A.U e suas F…"
20,iae jovens que julgam e tentam diminuir os outros contribuindo pra taxa de incidência e prevalência da depressão e suicíd…
21,ontem o * sofrendo com ansiedade e tendo um crise fodida e os outros dois sem noção zoando e brincando nos status debochando de suicídio e ansiedade....aí olha sem condições vai pra merda velho
22,"Ontem, falando com os alunos e professores do curso de Psicologia das Faculdades Integradas de Ciências Humanas, Saúde e Educação de Guarulhos, sobre suicídio e marcadores sociais da diferença, a lição que fica é…"
23,Meu suicídio tá próximo e depois não quero ninguém no meu caixão
24,eu rindo atoa com família e amigos / eu também pensando em suicídio as 24 hrs do dia
25,esse ano ta sendo um teste p ver se eu cometo um homicídio ou suicidio
26,estudar/discutir sobre a importância da prevenção do suicidio é muito mais importante que psicologia organizacional. quem nao concorda é nazista
27,Suicídio de Vargas: 65 anos. Foi-se ele. Inimigos estão aqui! – Live especial 24/ago/2019 | Duplo Expresso …
28,acho q essa cena doeu me mais do q a do suicidio da hannah
29,Assassinato seguido de suicídio
30,"se eu me matasse não seria suicídio, seria autodefesa pq taria matando quem tá querendo me matar"
31,"vcs chegando daqui a duas semanas com textos prontos fingindo que se importam com quem tem depressão, ansiedade e tendênc…"
32,colocar uma espécie em suicídio  é só colocar razão na cabeça desse animal
33,Delegado AFIRMAR que foi uma mentira antes mesmo de investigar  Vcs botando a mão no fogo por conta anônima sem provas d…
34,"Delegado AFIRMAR que foi uma mentira antes mesmo de investigar  Vcs botando a mão no fogo por conta anônima sem provas defendendo com todas as forças  A pessoa além de usar estupro, usa suicídio e depressão nessa “brincadeira""  Ridicularização de vítimas REAIS de estupro"
35,"PL 4640/2019  Ementa: Altera o código penal e prevê que transgressor da lei, morto por policial, que agir em legítima defe…"
36,"Comer miojo cru, pode ser considerada tentativa de suicídio?"
37,"Aquele momento awkward em q a stora de pt ficou ""emocionada"" (com o suicídio de Antero de Quental ou era a morte de Cesário Verde?) e chorou???????"
38,Quero só ver essas mesmas pessoas que estão excluindo e difamando a dumi tão participar do setembro amarelo contra suicídio…
39,Vontade daquilo que começa com S e termina com O Suicídio
40,Setembro amarelo terá foco em prevenção do suicídio entre os jovens:
41,"Disforia de genero estimulada pelos pais e tudo mentira, agora suicidio estimulado por pais que…"
42,"Me inscrevi num curso de prevenção ao suicídio, ver se me ajuda..."
43,"A Maiara abre a série de entrevistas que vão marcar o Setembro Amarelo, mês de prevenção ao suicídio. Ela vai contar porque se tornou voluntária do Centro de Valorização da Vida. Siga o Todo Mês Amarelo no Facebook  e no Instagram"
44,"Com quantos anos você descobriu que ""Atordoado"" do CPM 22 é uma música sobre suicídio?"
45,"Eu admiro o gênio político de Vargas, o único sujeito capaz de transformar um suicídio numa vitória política. Mas...ach…"
46,Amazon vai exibir informações de ajuda em buscas relacionadas a suicídio  via
47,"Texto escrito por mim sobre o artigo e sobre comentários desairosos realizados.  Minha posição:  ""Incrível como podem pessoas que se vêem e se pensam cultas, eruditas, sensatas,..."
48,Palmas | Campanha Setembro Amarelo propõe discutir o suicídio como forma de prevenção e promoção à saúde de crianças e adolescentes
49,ainda bem q setembro tá chegando pra eu poder falar de suicídio sempre q quiser sem me sentir culpada já q nos outros 11 meses do ano se eu toco no assunto as pessoas se enfiam dentro do cu pra n lidar com isso :)  quando não se enfiam no cu enfiam conselhos NO MEU CU
50,O suicídio de Vargas me conformou muito essa semana sobre meu tio nao ser o primeiro homem idoso a se meter em encrenca e quando não conseguiu sair sozinho foi lá e se matou ;s
51,"é tão triste principalmente hoje em dia banalizarem estupro e suicídio, dois dos maiores problemas da sociedade e tem gent…"
52,tá chegando o mês onde todos começam a se manifestar sobre o suicidio mas na primeira oportunidade julga quem tem depressão d…
53,suicídio eh solução
54,Precisamos falar sobre depressão
55,"é tão triste principalmente hoje em dia banalizarem estupro e suicídio, dois dos maiores problemas da sociedade e tem gente que ainda brinca c isso ah nao mano namoral vsf"
56,acordei desde ontem com vontade de cometer suicídio. Que declínio!
57,Pensando em cometer suicídio 🤩
58,Depressão não tem idade.  Ataque de pânico não é falta de Deus.  Ansiedade não é brincadeira.  Baixa autoestima não é só r…
59,"Não estou incentivando o suicídio, só dizendo que é uma opção muito boa e viável. Na verdade, se todos os humanos se matassem... nada mal!"
60,"pois é, o povo não tem um pingo de empatia, chega setembro amarelo ta aí sendo hipócrita falando sobre suicídio etc…"
61,"""N sei quando vou morrer mas tenho ctz que eu vou morrer de suicídio e n vou estar velha n"""
62,Alguém duvida que Dória cometeu suicídio político?
63,Ministério aproveitará Setembro Amarelo para abordar casos de suicídio.
64,suicídio com certeza seria a solução.
65,"E infelizmente, alguns não suportam o sofrimento e cometem suicídio. ( E acho que você está falando de bandidos. Bandidos matam por serem frios mesmos. )"
66,sabem que agr vai começar o mês da galerinha que milita sobre suicídio e depois fica mandando alguém se matar jogando hate pra essa pessoa né?
67,Mas eu nem cometi suicídio
68,"Eu admiro o gênio político de Vargas, o único sujeito capaz de transformar um suicídio numa vitória política. Mas...achar ok o envio de Olga para a Alemanha nazista????? Normalizar isso????? É nojento, na boa."
69,velho a parte que ele fala da tentativa de suicídio dele enquanto a casie estava dormindo PQP VELHO É MUITO PESADO
70,Evitando o suicídio dos amigos e planejando o meu rs
71,"pois é, o povo não tem um pingo de empatia, chega setembro amarelo ta aí sendo hipócrita falando sobre suicídio etc, cansada da humanidade"
72,"Se as coisas não mudarem radicalmente (nada indica isso), eu acho que o desfecho de muitas pessoas da minha geração, inc…"
73,As mensagens de bom dia e eu te amo da minha mãe são literalmente o que me impede de cometer suicídio
74,Não sei qual a vontade que é maior. A de suicídio ou a de cometer um homicídio.
75,"2 semanas pra começar aulas, suicidio ou suicidio?"
76,Setembro Amarelo terá foco em prevenção do suicídio entre os jovens
77,Estou vendo muitos julgarem esse vídeo... só queria que soubessem q esse vídeo salvou pessoas do suicidio! Tive o prazer…
78,"Vocês não lamentam pela perda de pessoas que cometem suicídio, vocês lamentam porque nunca perceberam ou não quiseram percebe…"
79,Não sei o que falta pra esses mlq entender que vida do crime é um suicídio lento👎
80,Quero só ver essas mesmas pessoas que estão excluindo e difamando a dumi tão participar do setembro amarelo contra suicídio...  Já estou preparada para hipocrisia de algumas pessoas.
81,esse ano tá sendo um teste p ver se eu cometo um homicídio ou suicídio
82,Além de brincar com estupro brincaram com suicídio pqp espero q a pessoa q fez esse fake se foda com força
83,Sextou com S de suicídio
84,"Janaina que nojo, seu paladar vai cometer um suicídio"
85,meu anjo da guarda vendo eu pensando em suicídio de novo
86,a cada dia a vontade de cometer suicídio aumenta mais
87,"trabalho sobre suicídio e depressão, mn ler sobre isso é muito fd"
88,Joana com J de junta-te a mim e vamos cometer suicídio
89,eu escrevendo sobre a prevenção do suicídio e depressão hoje
90,Lá se vai o nosso plano de suicidio coletivo
91,"Suicidio não é a solução para problemas passageiros, você vai saber lidar com todos eles, pois determinação não falta em…"
92,"mais um suicídio na passarela da washington luiz, depressão é a doença do século meu irmão, que tristeza. 😔"
93,agora pensa se eu ainda tivesse namorando o sérgio quando eu tentei suicídio e voltasse com outro pensamento sobre mim e a minha opção sexual. ia ser uma dor de cabeça muito grande (mais do que já foi naqueles dias)
94,"esperando chegar setembro, pra todo mundo falar de um bagulho que acontece diariamente, mas eles só lembram nesse mês: suicíd…"
95,por isso eu leio mais fanfic ym gringa pq la tem felicidade e putaria as daqui so tem morte termino e suicidio TOMEM VER…
