0,"é tão triste principalmente hoje em dia banalizarem estupro e suicídio, dois dos maiores problemas da sociedade e tem gent…"
1,"Queria cometer um suicídio que matasse a dor, e deixasse a vida."
2,Suicídio
3,af sdds jogar volei porém suicídio tot
4,"Nesse ponto o ser humano, se continuasse existindo, seria completamente dependente dela Imagina o colapso, suicídio em massa e tals"
5,"ok, suicídio é uma possibilidade"
6,por mim a gente fazia um suicídio coletivo e deixava a terra só para os animais
7,e eu só sou uma pessoa vazia q só pensa em suicídio
8,Sextou com S de suicídio
9,"Dá valor enquanto me tem, pq depois q eu cometer suicídio fodeu kkkkkkk"
10,"quem quiser me beijar, beija logo antes que eu cometa suicídio"
11,"Com base em algo que NÃO EXISTE, o famoso Quem quer se matar, não avisa! Fulana tentou pra chamar a atenção! Se fez um…"
12,"Segundo a OPAS Brasil, cerca de 800 mil pessoas morrem por suicídio a cada ano - sendo essa a segunda principal causa…"
13,eu to julgando sem conhecer amore até pq dizem que fala de suicídio etc e eu ja passei dessa fase
14,Suicídio profissional isso
15,palestras de prevenção ao suicídio: a  eu: bom não vai ter jeito vo ter que ir
16,"Infelizmente voltei a pensar em suicídio, eu n aguento mais mano"
17,"Conheça a história da professora Andreia Maria, que sofria com depressão e desejo de suicídio."
18,Amazon vai exibir informações de ajuda em buscas relacionadas a suicídio
19,setembro chegando vai todo mundo postar e comentar sobre setembro amarelo depressão suicídio compartilhar imagens e textos de…
20,Meu suicídio tá próximo e depois não quero ninguém no meu caixão
21,"🚫 *ATENÇÃO*🚫  Então gente,  como alguns sabem SETEMBRO É O MÊS CONTRA O SUICÍDIO(setembro amarelo) e eu estou colocando em prática um projeto contra o suicídio,e esse projeto é assim: chamar o máximo de voluntários para estar abordando esse assunto nas ruas ."
22,"2 semanas pra começar aulas, suicidio ou suicidio?"
23,"vcs chegando daqui a duas semanas com textos prontos fingindo que se importam com quem tem depressão, ansiedade e tendênc…"
24,"suicídio, depressão, ansiedade, pânico e todas essas doenças. vai se foder bando de pessoa sem noção porra"
25,iae jovens que julgam e tentam diminuir os outros contribuindo pra taxa de incidência e prevalência da depressão e suicíd…
26,ou eu cometo suicídio ou eu mato alguém na moral
27,Mais um efeito terrível do racismo existente na sociedade brasileira
28,essa semana tá me testando pra ver se eu cometo homicídio ou suicídio primeiro
29,eu ODEIO que brinquem com suicídio mano vai tomar no cu
30,"Espero não cometer um suicidio até segunda, tá foda"
31,"sinceramente? eu entendo muito bem o ódio que as pessoas criaram por kpopper postando fancam vai numa noticia de estupro, suicidio, prostituição e lá estão esses imbecis comentando fancam, nojo"
32,esse ano ta sendo um teste p ver se eu cometo um homicídio ou suicidio
33,Disposto a cometer suicídio
34,"Setembro Amarelo: Promova a Vida, Previna o Suicídio. Inscrições serão abertas em breve. Aguarde!"
35,"adoro ser convidado para dar palestras, principalmente quando a pessoa fala ""quando articulei o tema só pensei em vc para falar sobre"". é tão gostoso... isso geralmente acontece com temas relacionados à Psicologia Educacional, Racismo e Depressão/Suicídio. eu AMO ❤️"
36,Falta pouco para o mês em que muitas pessoas vão fingir que se importam com o suicídio
37,"Depressão não é “frescura” e nem “brincadeira”. Quanto mais demora-se para obter o diagnóstico correto, maiores serão os da…"
38,esse ano ta sendo um teste p ver se eu cometo    um homicídio ou suicidio
39,"‘Estamos cometendo suicídio como país’, diz ex-embaixador Rubens Ricupero"
40,Estou vendo muitos julgarem esse vídeo... só queria que soubessem q esse vídeo salvou pessoas do suicidio! Tive o prazer…
41,parece que depois de tudo que aconteceu todas as series e filmes tem suicidio/gente enforcada puta merda eu nao sei se ja tinha antes e eu nao percebia...
42,queria cometer um suicidio agora
43,"Precisa de amor e carinho, e principalmente de um suicídio duplo, se ninguém quiser eu estou disponível"
44,entrar nas redes e lidar com mais um caso de suicídio
45,"suicídio já eh por si só uma das coisas mais negativas que existem, nesse setembro amarelo, PELO AMOR tentem não fazer…"
46,Setembro Amarelo terá foco em prevenção do suicídio entre os jovens
47,"Meu celular tá. Mn querendo cometer um suícidio, aí fico sem entrar no twitter! 😂 …"
48,[💛] Todo o universo nos olhos dele...  Em poucos minutos começamos o projeto de conscientização sobre suicídio e a parabeniza…
49,"""Mesmo os que pensam em suicídio têm fome e sede de vida, mas não suportam a angústia e o desespero que os abatem. Se tivessem aprendido a dominar a sua dor e a navegar no território da emoção, sua vida ganharia um novo sentido.""  📖 - O Mestre da Vida"
50,"Suicídio, quem alinha?"
51,"meu pau nao sobe nem pra eu bater punheta,passo o dia fumando e tramitando suicídio 😎"
52,"fico extremamente triste em ver comentários tão nojentos como esses, como é q um ser humano tem coragem de desejar q uma…"
53,Não foi falta de aviso que o suicídio ambiental do governo brasileiro ia explodir na cara de quem apoiou …
54,"queria fazer algo diferente, tipo cometer um suicídio"
55,nunca. Isso é suicídio
56,eu só queria come.........   cometer um suicídio
57,"Segundo um estudo, 7 em 8 pessoas dessas morreram de suicídio."
58,tá chegando o mês onde todos começam a se manifestar sobre o suicidio mas na primeira oportunidade julga quem tem depressão d…
59,"Suicidio não é a solução para problemas passageiros, você vai saber lidar com todos eles, pois determinação não falta em…"
60,"Muitos me acham privilegiado porque nunca passei fome. Mas, assim como todo mundo, tive minha parcela de sofrimento. Tenho depressão, enfrentei a síndrome do pânico, quase cheguei a loucura e internação, e cheguei perto do suicídio várias vezes. TODOS tem problemas, isso nos une!"
61,to pensando em suicidio
